from	to	direction	method	weight
Paternally-expressed gene 3 protein	Coiled-coil domain-containing protein 171	0	M0039	0.0931762244842428
Paternally-expressed gene 3 protein	Polyamine oxidase	0	M0039	0.056396310712479
Paternally-expressed gene 3 protein	Cilia- and flagella-associated protein 46 {ECO:0000305}	0	M0039	0.042857561824334
Paternally-expressed gene 3 protein	Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	0	M0039	0.0508007493398446
Paternally-expressed gene 3 protein	"Arginine--tRNA ligase, cytoplasmic"	0	M0039	0.117165860493551
Paternally-expressed gene 3 protein	Tektin-1	0	M0039	0.0987884664078598
Paternally-expressed gene 3 protein	Gamma-glutamyl hydrolase A	0	M0039	0.0133581773676597
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0701297400376261
Paternally-expressed gene 3 protein	Uncharacterized protein {ECO:0000313|EMBL:KRG68574.1}	0	M0039	0.161673142665904
Paternally-expressed gene 3 protein	Fatty acyl-CoA reductase 1 {ECO:0000250|UniProtKB:Q8WVX9}	0	M0039	0.0536601809661297
Paternally-expressed gene 3 protein	Eukaryotic translation initiation factor 3 subunit D {ECO:0000255|HAMAP-Rule:MF_03003}	0	M0039	0.145958631366915
Paternally-expressed gene 3 protein	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	0	M0039	0.0179500926304696
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0604163232905177
Paternally-expressed gene 3 protein	Diphthine--ammonia ligase	0	M0039	0.138511831962934
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0110021093798486
Paternally-expressed gene 3 protein	Proteasome subunit alpha type-6	0	M0039	0.0759642889361249
Paternally-expressed gene 3 protein	Phosphoribosyl pyrophosphate synthase-associated protein 2	0	M0039	0.0356280687698738
Paternally-expressed gene 3 protein	Urocanate hydratase	0	M0039	0.0238114497173275
Paternally-expressed gene 3 protein	Pre-mRNA-splicing regulator WTAP	0	M0039	0.141868850667716
Paternally-expressed gene 3 protein	Calmodulin	0	M0039	0.136029208095681
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.12301123986497
Paternally-expressed gene 3 protein	Unhealthy ribosome biogenesis protein 2 homolog	0	M0039	0.0740446932177346
Paternally-expressed gene 3 protein	Leucine-rich repeat-containing protein 74A {ECO:0000312|HGNC:HGNC:23346}	0	M0039	0.0240447051242291
Paternally-expressed gene 3 protein	Coiled-coil domain-containing protein 87	0	M0039	0.0338235336759193
Paternally-expressed gene 3 protein	Chondroitin sulfate synthase 1	0	M0039	0.147180928401527
Paternally-expressed gene 3 protein	Coiled-coil domain-containing protein 60	0	M0039	0.0820140446208233
Paternally-expressed gene 3 protein	Tetratricopeptide repeat protein 41 {ECO:0000250|UniProtKB:Q692V3}	0	M0039	0.0277688552414751
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0621856259956997
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0692613756387223
Paternally-expressed gene 3 protein	Probable palmitoyltransferase ZDHHC12	0	M0039	0.0391147829918318
Paternally-expressed gene 3 protein	Centromere protein I	0	M0039	0.0698792878144893
Paternally-expressed gene 3 protein	WD repeat-containing protein 34	0	M0039	0.0835054822926887
Paternally-expressed gene 3 protein	Dihydropteridine reductase	0	M0039	0.0981995897563572
Paternally-expressed gene 3 protein	uncharacterized protein LOC106159339 isoform X1 {ECO:0000313|RefSeq:XP_013391056.1}	0	M0039	0.0412484688982256
Paternally-expressed gene 3 protein	Uncharacterized protein C7orf31	0	M0039	0.0367078714147926
Paternally-expressed gene 3 protein	"Beta-1,3-galactosyltransferase 6"	0	M0039	0.0938519366765267
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.079280402248351
Paternally-expressed gene 3 protein	Odorant/gustatory chemosensory receptor-like 122 {ECO:0000313|EMBL:ALR88638.1}	0	M0039	0.135613262572153
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0127187530086466
Paternally-expressed gene 3 protein	Uncharacterized protein {ECO:0000313|EMBL:EQK97469.1}	0	M0039	0.10659575834369
Paternally-expressed gene 3 protein	Dynein regulatory complex subunit 3	0	M0039	0.0809995506223614
Paternally-expressed gene 3 protein	Ninjurin-2	0	M0039	0.0118136790200061
Paternally-expressed gene 3 protein	Protein CBG01536 {ECO:0000313|EMBL:CAP22721.1}	0	M0039	0.147686323885529
Paternally-expressed gene 3 protein	Uncharacterized protein C17orf98	0	M0039	0.0427631276649556
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0822455839195188
Paternally-expressed gene 3 protein	Cilia- and flagella-associated protein 61 {ECO:0000312|HGNC:HGNC:15872}	0	M0039	0.057857095875066
Paternally-expressed gene 3 protein	Centrosomal protein of 131 kDa	0	M0039	0.110796032077213
Paternally-expressed gene 3 protein	uncharacterized protein LOC106171653 {ECO:0000313|RefSeq:XP_013407545.1}	0	M0039	0.124851904473192
Paternally-expressed gene 3 protein	DNA damage-regulated autophagy modulator protein 2	0	M0039	0.0230915157942017
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0858046640659041
Paternally-expressed gene 3 protein	Guanylate-binding protein 2	0	M0039	0.0174954471618574
Paternally-expressed gene 3 protein	Anaphase-promoting complex subunit 5	0	M0039	0.190491424687607
Paternally-expressed gene 3 protein	Uncharacterized protein KIAA0895-like	0	M0039	0.0272645209986928
Paternally-expressed gene 3 protein	No_Description	0	M0039	0.0831565586516675
Paternally-expressed gene 3 protein	tRNA selenocysteine 1-associated protein 1	0	M0039	0.10746635651454
Paternally-expressed gene 3 protein	Unconventional myosin-XIX {ECO:0000250|UniProtKB:Q96H55}	0	M0039	0.129405059993278
Paternally-expressed gene 3 protein	Arachidonate 5-lipoxygenase	0	M0039	0.0203663836473453
Paternally-expressed gene 3 protein	E3 ubiquitin-protein ligase BRE1A	0	M0039	0.0351187265366344
Paternally-expressed gene 3 protein	Sorting and assembly machinery component 50 homolog	0	M0039	0.0614728964795479
Paternally-expressed gene 3 protein	WD repeat-containing protein 49	0	M0039	0.120276158982449
Paternally-expressed gene 3 protein	Neudesin	0	M0039	0.0335272902647972
Paternally-expressed gene 3 protein	Bone morphogenetic protein 1	0	M0039	0.153028695960299
Paternally-expressed gene 3 protein	"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"	0	M0039	0.0587545353259968
Paternally-expressed gene 3 protein	AP-4 complex subunit beta-1	0	M0039	0.0358011748119286
Paternally-expressed gene 3 protein	Adenylate cyclase CyaB	0	M0039	0.0546223242310787
Paternally-expressed gene 3 protein	"Actin, cytoplasmic 1"	0	M0039	0.0909901003072609
Paternally-expressed gene 3 protein	S-antigen protein	0	M0039	0.0322068623201726
Paternally-expressed gene 3 protein	Uncharacterized protein {ECO:0000313|EMBL:OAO98017.1}	0	M0039	0.0507582655296789
Paternally-expressed gene 3 protein	CGG triplet repeat-binding protein 1	0	M0039	0.0497074369039544
Paternally-expressed gene 3 protein	Fez family zinc finger protein 2	0	M0039	0.0459940418426043
Paternally-expressed gene 3 protein	Zinc finger protein 724 {ECO:0000305}	0	M0039	0.0734741301944775
Paternally-expressed gene 3 protein	"Probable citrate synthase 2, mitochondrial"	0	M0039	0.0883676479846978
Paternally-expressed gene 3 protein	Mitogen-activated protein kinase-binding protein 1	0	M0039	0.127623234857765
Paternally-expressed gene 3 protein	Putative sodium-coupled neutral amino acid transporter 10	0	M0039	0.104585348759995
Paternally-expressed gene 3 protein	Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721}	0	M0039	0.0228254149770536
Paternally-expressed gene 3 protein	Uncharacterized protein C6orf106 homolog	0	M0039	0.0433788081323927
Paternally-expressed gene 3 protein	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.0820002058816425
Paternally-expressed gene 3 protein	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.141381818693004
Paternally-expressed gene 3 protein	Kinesin-like protein KIF2A	0	M0039	0.0851453252198867
Paternally-expressed gene 3 protein	DnaJ homolog subfamily C member 1	0	M0039	0.0416218370408501
Paternally-expressed gene 3 protein	Stress-activated protein kinase JNK	0	M0039	0.12824346237337
Paternally-expressed gene 3 protein	S-phase kinase-associated protein 2	0	M0039	0.121565374083134
Paternally-expressed gene 3 protein	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.101862170893957
Paternally-expressed gene 3 protein	DnaJ homolog subfamily C member 25	0	M0039	0.102101792445333
Paternally-expressed gene 3 protein	BTB/POZ domain-containing protein 19	0	M0039	0.0368656320038362
Paternally-expressed gene 3 protein	"Adrenodoxin-like protein, mitochondrial"	0	M0039	0.103648192470083
Paternally-expressed gene 3 protein	Adenylate kinase 8	0	M0039	0.0063135706805222
Paternally-expressed gene 3 protein	Protein CASC1	0	M0039	0.0406758086101679
Paternally-expressed gene 3 protein	Antho-RFamide neuropeptides type 1	0	M0039	0.0550271926770743
Paternally-expressed gene 3 protein	La-related protein CG11505	0	M0039	0.112973108537418
Paternally-expressed gene 3 protein	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.0525055545835364
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	DNA repair protein XRCC1	0	M0039	0.18144915439807
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Proteasome subunit alpha type-1	0	M0039	0.151988317263031
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	NADP-dependent oxidoreductase domain-containing protein 1	0	M0039	0.149772034606683
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Rhodopsin	0	M0039	0.204144144192507
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	SEC14-like protein 2	0	M0039	0.168946170387058
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Nuclear pore complex protein Nup88	0	M0039	0.185514314186377
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Trifunctional purine biosynthetic protein adenosine-3	0	M0039	0.180946899628624
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Cytochrome P450 3A24	0	M0039	0.130768225611517
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Histone deacetylase 6	0	M0039	0.168957508805503
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Putative acyl-CoA synthetase YngI	0	M0039	0.175538874592577
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Uncharacterized protein {ECO:0000313|EMBL:CDI83792.1}	0	M0039	0.135853324551189
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	UDP-glucuronosyltransferase 1-2	0	M0039	0.138478128911452
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Transcription initiation factor IIB	0	M0039	0.172110209672708
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	D(1)-like dopamine receptor	0	M0039	0.193987496406134
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Phosphatidylinositol 4-phosphate 5-kinase 9	0	M0039	0.206027420679385
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Prolyl 4-hydroxylase subunit alpha-1	0	M0039	0.171218683449395
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	UDP-glucuronosyltransferase 1-2	0	M0039	0.158541864376933
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	DNA replication licensing factor mcm4-A	0	M0039	0.164250889837141
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Protein IWS1 homolog	0	M0039	0.141013251113506
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	MORN repeat-containing protein 2	0	M0039	0.145642920506345
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Ankyrin repeat domain-containing protein 49	0	M0039	0.169229054814298
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Ubiquitin-related modifier 1 {ECO:0000255|HAMAP-Rule:MF_03048}	0	M0039	0.129047745012171
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	DNA-(apurinic or apyrimidinic site) lyase	0	M0039	0.198753682274727
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Chitinase 3	0	M0039	0.0824950502055156
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Cleft lip and palate transmembrane protein 1-like protein	0	M0039	0.148103986285792
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Telomerase protein component 1	0	M0039	0.187642340649226
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Fanconi anemia group M protein	0	M0039	0.0942049526819906
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Sister chromatid cohesion protein DCC1	0	M0039	0.156962341301241
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Cysteine-rich protein 2-binding protein	0	M0039	0.189191453965618
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Putative 115 kDa protein in type-1 retrotransposable element R1DM	0	M0039	0.173846717268332
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	NADPH-dependent diflavin oxidoreductase 1 {ECO:0000255|HAMAP-Rule:MF_03178}	0	M0039	0.190176890391205
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Uncharacterized protein {ECO:0000313|EnsemblMetazoa:SPU_001813-tr}	0	M0039	0.161160062566314
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Transmembrane protease serine 6	0	M0039	0.167788441968531
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Tenascin-R	0	M0039	0.189924697886076
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	CUGBP Elav-like family member 2	0	M0039	0.209486131998244
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	DNA repair and recombination protein RAD54-like	0	M0039	0.175287319138371
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Probable RNA-directed DNA polymerase from transposon X-element	0	M0039	0.137105788749073
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Diphthine--ammonia ligase	0	M0039	0.154508377423649
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Checkpoint protein HUS1	0	M0039	0.199189716312204
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	HAUS augmin-like complex subunit 4	0	M0039	0.0818146673654073
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Histidine triad nucleotide-binding protein 1	0	M0039	0.120234883854
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter	0	M0039	0.155625155505931
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	3-hydroxyacyl-CoA dehydrogenase type-2	0	M0039	0.199796861499266
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	"Carnitine O-palmitoyltransferase 2, mitochondrial"	0	M0039	0.199224193694953
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Intraflagellar transport protein 22 homolog	0	M0039	0.149389513018185
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Integrator complex subunit 9 homolog	0	M0039	0.131748089436213
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	DNA repair and recombination protein RAD54-like	0	M0039	0.191895056793655
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	E3 SUMO-protein ligase ZNF451 {ECO:0000305|PubMed:26524493}	0	M0039	0.142550887107426
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Integrator complex subunit 11	0	M0039	0.133697433483416
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Transitional endoplasmic reticulum ATPase	0	M0039	0.186030838493197
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	"Dynein intermediate chain 2, ciliary"	0	M0039	0.175386561271122
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	UDP-glucose 6-dehydrogenase	0	M0039	0.180191760071789
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	"Isovaleryl-CoA dehydrogenase, mitochondrial"	0	M0039	0.189997867920942
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Variant surface antigen E	0	M0039	0.104284896096403
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Matrilin-2	0	M0039	0.179876859456778
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Neuronal acetylcholine receptor subunit alpha-5	0	M0039	0.211511432549616
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	"Testis, prostate and placenta-expressed protein"	0	M0039	0.177867885225212
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	T-cell immunomodulatory protein	0	M0039	0.182788706220693
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	No_Description	0	M0039	0.121732869572063
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Cohesin subunit SA-1	0	M0039	0.195531955762646
Uncharacterized protein {ECO:0000313|EMBL:KFM78499.1}	Octopamine receptor beta-1R	0	M0039	0.162556701938455
